;Taxid;Species_name;Superorder;Protein ID;Bit score;Ratio;SET;KRAB;SSXRD;ZF;Best_Match
274;171605;Vanessa cardui;Endopterygota;XP_046969638.1;0;0;1;0;0;7;PRDM1
275;171605;Vanessa cardui;Endopterygota;XP_046969636.1;0;0;1;0;0;7;PRDM1
276;171605;Vanessa cardui;Endopterygota;XP_046969637.1;0;0;1;0;0;6;PRDM1
277;171605;Vanessa cardui;Endopterygota;XP_046962860.1;0;0;1;0;0;5;PRDM6
278;516756;Eufriesea mexicana;Endopterygota;XP_017767381.1;0;0;1;0;0;5;PRDM1
279;516756;Eufriesea mexicana;Endopterygota;XP_017760100.1;0;0;1;0;0;5;PRD10
280;516756;Eufriesea mexicana;Endopterygota;XP_017767176.1;0;0;1;0;0;2;PRDM1
281;516756;Eufriesea mexicana;Endopterygota;XP_017767027.1;0;0;1;0;0;7;PRDM5
282;516756;Eufriesea mexicana;Endopterygota;XP_017755474.1;0;0;1;0;0;4;PRD10
283;516756;Eufriesea mexicana;Endopterygota;XP_017767452.1;0;0;1;0;0;3;PRD11
284;68878;Anopheles cruzii;Endopterygota;XP_052859818.1;0;0;1;0;0;5;PRDM1
285;68878;Anopheles cruzii;Endopterygota;XP_052867043.1;0;0;1;0;0;3;PRD15
286;68878;Anopheles cruzii;Endopterygota;XP_052871848.1;0;0;1;0;0;2;PRDM4
287;68878;Anopheles cruzii;Endopterygota;XP_052864587.1;0;0;1;0;0;7;PRDM2
288;68878;Anopheles cruzii;Endopterygota;XP_052865475.1;0;0;1;0;0;6;PRDM1
289;68878;Anopheles cruzii;Endopterygota;XP_052870460.1;0;0;1;0;0;0;PRDM6
290;68878;Anopheles cruzii;Endopterygota;XP_052870789.1;0;0;1;0;0;3;PRDM1
291;32391;Cotesia glomerata;Endopterygota;XP_044576618.1;0;0;1;0;0;4;PRDM1
292;32391;Cotesia glomerata;Endopterygota;XP_044576628.1;0;0;1;0;0;4;PRDM1
293;32391;Cotesia glomerata;Endopterygota;XP_044576638.1;0;0;1;0;0;4;PRDM1
294;32391;Cotesia glomerata;Endopterygota;XP_044577216.1;0;0;1;0;0;6;PRD15
295;32391;Cotesia glomerata;Endopterygota;XP_044577217.1;0;0;1;0;0;6;PRD15
296;32391;Cotesia glomerata;Endopterygota;XP_044599219.1;0;0;1;0;0;5;PRD10
297;32391;Cotesia glomerata;Endopterygota;XP_044595349.1;0;0;1;0;0;7;PRDM2
298;32391;Cotesia glomerata;Endopterygota;XP_044595351.1;0;0;1;0;0;7;PRDM2
299;32391;Cotesia glomerata;Endopterygota;XP_044595350.1;0;0;1;0;0;7;PRDM2
300;32391;Cotesia glomerata;Endopterygota;XP_044595348.1;0;0;1;0;0;7;PRDM2
301;32391;Cotesia glomerata;Endopterygota;XP_044595352.1;0;0;1;0;0;7;PRDM2
302;32391;Cotesia glomerata;Endopterygota;XP_044587862.1;0;0;1;0;0;5;PRD10
303;32391;Cotesia glomerata;Endopterygota;XP_044587861.1;0;0;1;0;0;5;PRD10
304;32391;Cotesia glomerata;Endopterygota;XP_044580853.1;0;0;1;0;0;3;PRDM2
305;76194;Papilio polytes;Endopterygota;XP_013141435.1;0;0;1;0;0;4;PRDM1
306;76194;Papilio polytes;Endopterygota;XP_013141433.1;0;0;1;0;0;4;PRDM1
307;76194;Papilio polytes;Endopterygota;XP_013148362.1;0;0;1;0;0;7;PRD14
308;76194;Papilio polytes;Endopterygota;XP_013148363.1;0;0;1;0;0;7;PRD14
309;76194;Papilio polytes;Endopterygota;XP_013148360.1;0;0;1;0;0;7;PRD14
310;76194;Papilio polytes;Endopterygota;XP_013148359.1;0;0;1;0;0;7;PRD14
311;76194;Papilio polytes;Endopterygota;XP_013148361.1;0;0;1;0;0;6;PRD14
312;76194;Papilio polytes;Endopterygota;XP_013149081.1;0;0;1;0;0;5;PRDM5
313;64793;Wasmannia auropunctata;Endopterygota;XP_011704141.1;0;0;1;0;0;4;PRDM1
314;64793;Wasmannia auropunctata;Endopterygota;XP_011704139.1;0;0;1;0;0;4;PRDM1
315;64793;Wasmannia auropunctata;Endopterygota;XP_011704140.1;0;0;1;0;0;4;PRDM1
316;64793;Wasmannia auropunctata;Endopterygota;XP_011702106.1;0;0;1;0;0;3;PRD10
317;64793;Wasmannia auropunctata;Endopterygota;XP_011702107.1;0;0;1;0;0;3;PRD10
318;64793;Wasmannia auropunctata;Endopterygota;XP_011689278.1;0;0;1;0;0;2;PRDM4
319;64793;Wasmannia auropunctata;Endopterygota;XP_011708311.1;0;0;1;0;0;6;PRDM2
320;64793;Wasmannia auropunctata;Endopterygota;XP_011708310.1;0;0;1;0;0;6;PRDM2
321;125945;Drosophila biarmipes;Endopterygota;XP_016955789.1;0;0;1;0;0;5;PRDM1
322;125945;Drosophila biarmipes;Endopterygota;XP_016955786.1;0;0;1;0;0;5;PRDM1
323;125945;Drosophila biarmipes;Endopterygota;XP_016955787.1;0;0;1;0;0;5;PRDM1
324;125945;Drosophila biarmipes;Endopterygota;XP_016955788.1;0;0;1;0;0;5;PRDM1
325;125945;Drosophila biarmipes;Endopterygota;XP_050741750.1;0;0;1;0;0;5;PRDM1
326;125945;Drosophila biarmipes;Endopterygota;XP_050745281.1;0;0;1;0;0;2;PRDM5
327;125945;Drosophila biarmipes;Endopterygota;XP_050745280.1;0;0;1;0;0;2;PRDM5
328;125945;Drosophila biarmipes;Endopterygota;XP_050745278.1;0;0;1;0;0;2;PRDM5
329;125945;Drosophila biarmipes;Endopterygota;XP_050745277.1;0;0;1;0;0;2;PRDM5
330;125945;Drosophila biarmipes;Endopterygota;XP_050745276.1;0;0;1;0;0;2;PRDM5
331;125945;Drosophila biarmipes;Endopterygota;XP_050745270.1;0;0;1;0;0;2;PRDM5
332;125945;Drosophila biarmipes;Endopterygota;XP_050745274.1;0;0;1;0;0;2;PRDM5
333;125945;Drosophila biarmipes;Endopterygota;XP_016964333.1;0;0;1;0;0;6;PRD15
334;125945;Drosophila biarmipes;Endopterygota;XP_016964332.1;0;0;1;0;0;6;PRD15
335;42434;Culex pipiens pallens;Endopterygota;XP_052565614.1;0;0;1;0;0;4;PRDM1
336;42434;Culex pipiens pallens;Endopterygota;XP_039430207.1;0;0;1;0;0;4;PRDM1
337;42434;Culex pipiens pallens;Endopterygota;XP_039430208.1;0;0;1;0;0;4;PRDM1
338;42434;Culex pipiens pallens;Endopterygota;XP_039430209.1;0;0;1;0;0;4;PRDM1
339;42434;Culex pipiens pallens;Endopterygota;XP_039430210.1;0;0;1;0;0;4;PRDM1
340;42434;Culex pipiens pallens;Endopterygota;XP_039447541.1;0;0;1;0;0;3;PRD11
341;42434;Culex pipiens pallens;Endopterygota;XP_039447542.1;0;0;1;0;0;2;PRD11
342;42434;Culex pipiens pallens;Endopterygota;XP_039430578.1;0;0;1;0;0;1;PRDM4
343;42434;Culex pipiens pallens;Endopterygota;XP_039430576.1;0;0;1;0;0;1;PRDM4
344;42434;Culex pipiens pallens;Endopterygota;XP_039430575.1;0;0;1;0;0;1;PRDM4
345;42434;Culex pipiens pallens;Endopterygota;XP_039429214.1;0;0;1;0;0;6;PRDM6
346;42434;Culex pipiens pallens;Endopterygota;XP_039429213.1;0;0;1;0;0;6;PRDM6
347;42434;Culex pipiens pallens;Endopterygota;XP_052563826.1;0;0;1;0;0;5;PRDM2
348;42434;Culex pipiens pallens;Endopterygota;XP_052563824.1;0;0;1;0;0;7;PRDM2
349;42434;Culex pipiens pallens;Endopterygota;XP_052563825.1;0;0;1;0;0;7;PRDM2
350;42434;Culex pipiens pallens;Endopterygota;XP_052563823.1;0;0;1;0;0;7;PRDM2
351;7213;Ceratitis capitata;Endopterygota;XP_020713853.1;0;0;1;0;0;5;PRDM1
352;7213;Ceratitis capitata;Endopterygota;XP_004523786.1;0;0;1;0;0;5;PRDM1
353;7213;Ceratitis capitata;Endopterygota;XP_004523787.1;0;0;1;0;0;5;PRDM1
354;7213;Ceratitis capitata;Endopterygota;XP_012156361.1;0;0;1;0;0;5;PRDM1
355;7213;Ceratitis capitata;Endopterygota;XP_012156362.1;0;0;1;0;0;5;PRDM1
356;7213;Ceratitis capitata;Endopterygota;XP_012156363.1;0;0;1;0;0;5;PRDM1
357;7213;Ceratitis capitata;Endopterygota;XP_020713852.1;0;0;1;0;0;5;PRDM1
358;7213;Ceratitis capitata;Endopterygota;XP_012158919.1;0;0;1;0;0;2;PRDM5
359;7213;Ceratitis capitata;Endopterygota;XP_004537914.1;0;0;1;0;0;6;PRDM6
360;7213;Ceratitis capitata;Endopterygota;XP_012160024.1;0;0;1;0;0;7;PRD14
361;7213;Ceratitis capitata;Endopterygota;XP_012160023.1;0;0;1;0;0;7;PRD14
362;198719;Drosophila innubila;Endopterygota;XP_034483352.1;0;0;1;0;0;2;PRDM5
363;198719;Drosophila innubila;Endopterygota;XP_034474060.1;0;0;1;0;0;6;PRD14
364;198719;Drosophila innubila;Endopterygota;XP_034474059.1;0;0;1;0;0;6;PRD14
365;473952;Osmia lignaria;Endopterygota;XP_034185701.1;0;0;1;0;0;4;PRDM1
366;473952;Osmia lignaria;Endopterygota;XP_034185699.1;0;0;1;0;0;4;PRDM1
367;473952;Osmia lignaria;Endopterygota;XP_034185700.1;0;0;1;0;0;4;PRDM1
368;473952;Osmia lignaria;Endopterygota;XP_034187392.1;0;0;1;0;0;4;PRD10
369;473952;Osmia lignaria;Endopterygota;XP_034180774.1;0;0;1;0;0;2;PRDM4
370;473952;Osmia lignaria;Endopterygota;XP_034180775.1;0;0;1;0;0;2;PRDM4
371;473952;Osmia lignaria;Endopterygota;XP_034180773.1;0;0;1;0;0;2;PRDM4
372;473952;Osmia lignaria;Endopterygota;XP_034188175.1;0;0;1;0;0;6;PRDM2
373;473952;Osmia lignaria;Endopterygota;XP_034188172.1;0;0;1;0;0;6;PRDM2
374;473952;Osmia lignaria;Endopterygota;XP_034188173.1;0;0;1;0;0;6;PRDM2
375;473952;Osmia lignaria;Endopterygota;XP_034188174.1;0;0;1;0;0;6;PRDM2
376;473952;Osmia lignaria;Endopterygota;XP_034188171.1;0;0;1;0;0;6;PRDM2
377;473952;Osmia lignaria;Endopterygota;XP_034188170.1;0;0;1;0;0;6;PRDM2
378;473952;Osmia lignaria;Endopterygota;XP_034194058.1;0;0;1;0;0;5;PRD10
379;473952;Osmia lignaria;Endopterygota;XP_034186165.1;0;0;1;0;0;3;PRD16
380;307658;Monomorium pharaonis;Endopterygota;XP_012539905.2;0;0;1;0;0;4;PRDM1
381;307658;Monomorium pharaonis;Endopterygota;XP_012539904.2;0;0;1;0;0;4;PRDM1
382;307658;Monomorium pharaonis;Endopterygota;XP_036148330.1;0;0;1;0;0;2;PRDM4
383;307658;Monomorium pharaonis;Endopterygota;XP_012526464.1;0;0;1;0;0;4;PRD10
384;307658;Monomorium pharaonis;Endopterygota;XP_036148329.1;0;0;1;0;0;2;PRDM4
385;307658;Monomorium pharaonis;Endopterygota;XP_012532911.1;0;0;1;0;0;2;PRDM4
386;307658;Monomorium pharaonis;Endopterygota;XP_012526465.1;0;0;1;0;0;4;PRD10
387;307658;Monomorium pharaonis;Endopterygota;XP_036138638.1;0;0;1;0;0;6;PRDM2
388;307658;Monomorium pharaonis;Endopterygota;XP_036138637.1;0;0;1;0;0;6;PRDM2
389;307658;Monomorium pharaonis;Endopterygota;XP_036138636.1;0;0;1;0;0;6;PRDM2
390;307658;Monomorium pharaonis;Endopterygota;XP_036138635.1;0;0;1;0;0;6;PRDM2
391;307658;Monomorium pharaonis;Endopterygota;XP_028045952.1;0;0;1;0;0;5;PRD10
392;72781;Formica exsecta;Endopterygota;XP_029665923.1;0;0;1;0;0;4;PRDM1
393;72781;Formica exsecta;Endopterygota;XP_029680438.1;0;0;1;0;0;3;PRD10
394;72781;Formica exsecta;Endopterygota;XP_029680437.1;0;0;1;0;0;3;PRD10
395;72781;Formica exsecta;Endopterygota;XP_029672194.1;0;0;1;0;0;2;PRDM4
396;72781;Formica exsecta;Endopterygota;XP_029672196.1;0;0;1;0;0;2;PRDM4
397;72781;Formica exsecta;Endopterygota;XP_029673087.1;0;0;1;0;0;6;PRDM2
398;72781;Formica exsecta;Endopterygota;XP_029663459.1;0;0;1;0;0;5;PRD10
399;7232;Drosophila navojoa;Endopterygota;XP_017955964.1;0;0;1;0;0;5;PRDM1
400;7232;Drosophila navojoa;Endopterygota;XP_017955962.1;0;0;1;0;0;5;PRDM1
401;7232;Drosophila navojoa;Endopterygota;XP_017955963.1;0;0;1;0;0;5;PRDM1
402;7232;Drosophila navojoa;Endopterygota;XP_030246313.1;0;0;1;0;0;2;PRDM5
403;7232;Drosophila navojoa;Endopterygota;XP_030244479.1;0;0;1;0;0;6;PRDM2
404;7232;Drosophila navojoa;Endopterygota;XP_030244478.1;0;0;1;0;0;6;PRDM2
405;7232;Drosophila navojoa;Endopterygota;XP_030244477.1;0;0;1;0;0;6;PRDM2
406;7232;Drosophila navojoa;Endopterygota;XP_030244480.1;0;0;1;0;0;6;PRDM2
407;51655;Plutella xylostella;Endopterygota;XP_048478074.1;117.0;1.3448275862068966;1;0;1;18;PRDM9
408;51655;Plutella xylostella;Endopterygota;XP_011563701.3;0;0;1;0;0;4;PRDM1
409;51655;Plutella xylostella;Endopterygota;XP_011563699.3;0;0;1;0;0;4;PRDM1
410;51655;Plutella xylostella;Endopterygota;XP_011563700.3;0;0;1;0;0;4;PRDM1
411;51655;Plutella xylostella;Endopterygota;XP_037973011.2;0;0;1;0;0;7;PRDM1
412;51655;Plutella xylostella;Endopterygota;XP_011547900.3;0;0;1;0;0;7;PRDM1
413;51655;Plutella xylostella;Endopterygota;XP_037973013.2;0;0;1;0;0;7;PRDM1
414;51655;Plutella xylostella;Endopterygota;XP_048478301.1;0;0;1;0;0;6;PRDM1
415;51655;Plutella xylostella;Endopterygota;XP_037974874.2;42.0;1.0096153846153846;1;0;0;2;PRDM9
416;51655;Plutella xylostella;Endopterygota;XP_048480480.1;42.0;1.0096153846153846;1;0;0;2;PRDM9
417;51655;Plutella xylostella;Endopterygota;XP_011550324.1;0;0;1;0;0;5;PRD13
418;765133;Dendrolimus kikuchii;Endopterygota;KAJ0178035.1;124.0;1.169811320754717;1;0;0;5;PRDM9
419;765133;Dendrolimus kikuchii;Endopterygota;KAJ0179889.1;0;0;1;0;0;4;PRDM1
420;765133;Dendrolimus kikuchii;Endopterygota;KAJ0174600.1;0;0;1;0;0;6;PRDM1
421;765133;Dendrolimus kikuchii;Endopterygota;KAJ0175783.1;0;0;1;0;0;5;PRDM5
422;183418;Apis laboriosa;Endopterygota;XP_043787175.1;0;0;1;0;0;4;PRDM1
423;183418;Apis laboriosa;Endopterygota;XP_043787173.1;0;0;1;0;0;4;PRDM1
424;183418;Apis laboriosa;Endopterygota;XP_043787174.1;0;0;1;0;0;4;PRDM1
425;183418;Apis laboriosa;Endopterygota;XP_043801896.1;0;0;1;0;0;4;PRD10
426;183418;Apis laboriosa;Endopterygota;XP_043801895.1;0;0;1;0;0;4;PRD10
427;183418;Apis laboriosa;Endopterygota;XP_043801894.1;0;0;1;0;0;4;PRD10
428;183418;Apis laboriosa;Endopterygota;XP_043785568.1;0;0;1;0;0;2;PRDM5
429;183418;Apis laboriosa;Endopterygota;XP_043785567.1;0;0;1;0;0;2;PRDM5
430;183418;Apis laboriosa;Endopterygota;XP_043787597.1;0;0;1;0;0;6;PRDM2
431;183418;Apis laboriosa;Endopterygota;XP_043793777.1;0;0;1;0;0;5;PRD10
432;183418;Apis laboriosa;Endopterygota;XP_043787097.1;0;0;1;0;0;3;PRD11
433;30066;Anopheles merus;Endopterygota;XP_041769409.1;0;0;1;0;0;5;PRDM1
434;30066;Anopheles merus;Endopterygota;XP_041769410.1;0;0;1;0;0;5;PRDM1
435;30066;Anopheles merus;Endopterygota;XP_041769411.1;0;0;1;0;0;5;PRDM1
436;30066;Anopheles merus;Endopterygota;XP_041769412.1;0;0;1;0;0;5;PRDM1
437;30066;Anopheles merus;Endopterygota;XP_041769413.1;0;0;1;0;0;5;PRDM1
438;30066;Anopheles merus;Endopterygota;XP_041769414.1;0;0;1;0;0;5;PRDM1
439;30066;Anopheles merus;Endopterygota;XP_041769415.1;0;0;1;0;0;5;PRDM1
440;30066;Anopheles merus;Endopterygota;XP_041769408.1;0;0;1;0;0;5;PRDM1
441;30066;Anopheles merus;Endopterygota;XP_041769407.1;0;0;1;0;0;5;PRDM1
442;30066;Anopheles merus;Endopterygota;XP_041761523.1;0;0;1;0;0;2;PRD15
443;30066;Anopheles merus;Endopterygota;XP_041761522.1;0;0;1;0;0;3;PRD15
444;30066;Anopheles merus;Endopterygota;XP_041764564.1;0;0;1;0;0;0;PRDM4
445;30066;Anopheles merus;Endopterygota;XP_041777354.1;0;0;1;0;0;6;PRD14
446;30066;Anopheles merus;Endopterygota;XP_041777355.1;0;0;1;0;0;6;PRD14
447;30066;Anopheles merus;Endopterygota;XP_041777356.1;0;0;1;0;0;6;PRD14
448;30066;Anopheles merus;Endopterygota;XP_041777353.1;0;0;1;0;0;6;PRD14
449;30066;Anopheles merus;Endopterygota;XP_041777352.1;0;0;1;0;0;6;PRD14
450;30066;Anopheles merus;Endopterygota;XP_041777348.1;0;0;1;0;0;6;PRD14
451;30066;Anopheles merus;Endopterygota;XP_041777349.1;0;0;1;0;0;6;PRD14
452;30066;Anopheles merus;Endopterygota;XP_041777350.1;0;0;1;0;0;6;PRD14
453;30066;Anopheles merus;Endopterygota;XP_041775906.1;0;0;1;0;0;6;PRDM1
454;30066;Anopheles merus;Endopterygota;XP_041775904.1;0;0;1;0;0;6;PRDM1
455;30066;Anopheles merus;Endopterygota;XP_041787580.1;0;0;1;0;0;0;PRDM1
456;7370;Musca domestica;Endopterygota;XP_058975537.1;0;0;1;0;0;4;PRDM1
457;7370;Musca domestica;Endopterygota;XP_058976695.1;0;0;1;0;0;4;PRDM1
458;7370;Musca domestica;Endopterygota;XP_058975535.1;0;0;1;0;0;4;PRDM1
459;7370;Musca domestica;Endopterygota;XP_058975536.1;0;0;1;0;0;4;PRDM1
460;7370;Musca domestica;Endopterygota;XP_058976693.1;0;0;1;0;0;4;PRDM1
461;7370;Musca domestica;Endopterygota;XP_058976694.1;0;0;1;0;0;4;PRDM1
462;7370;Musca domestica;Endopterygota;XP_019891083.1;0;0;1;0;0;2;PRDM5
463;7370;Musca domestica;Endopterygota;XP_019891043.2;0;0;1;0;0;7;PRD14
464;7370;Musca domestica;Endopterygota;XP_019891042.2;0;0;1;0;0;7;PRD14
465;7370;Musca domestica;Endopterygota;XP_058984708.1;0;0;1;0;0;7;PRD14
466;7370;Musca domestica;Endopterygota;XP_058984707.1;0;0;1;0;0;7;PRD14
467;278856;Danaus plexippus plexippus;Endopterygota;XP_032510898.1;0;0;1;0;0;4;PRDM1
468;278856;Danaus plexippus plexippus;Endopterygota;XP_032510897.1;0;0;1;0;0;4;PRDM1
469;278856;Danaus plexippus plexippus;Endopterygota;XP_032528088.1;54.3;1.2369020501138952;1;0;1;25;PRDM9
470;278856;Danaus plexippus plexippus;Endopterygota;XP_032519178.1;0;0;1;0;0;0;PRD12
471;278856;Danaus plexippus plexippus;Endopterygota;XP_032519177.1;0;0;1;0;0;8;PRD16
472;278856;Danaus plexippus plexippus;Endopterygota;XP_032515525.1;0;0;1;0;0;5;PRDM5
473;278856;Danaus plexippus plexippus;Endopterygota;XP_032515526.1;0;0;1;0;0;5;PRD10
474;286459;Episyrphus balteatus;Endopterygota;XP_055841808.1;0;0;1;0;0;5;PRDM1
475;286459;Episyrphus balteatus;Endopterygota;XP_055841801.1;0;0;1;0;0;5;PRDM1
476;286459;Episyrphus balteatus;Endopterygota;XP_055841802.1;0;0;1;0;0;5;PRDM1
477;286459;Episyrphus balteatus;Endopterygota;XP_055841803.1;0;0;1;0;0;5;PRDM1
478;286459;Episyrphus balteatus;Endopterygota;XP_055841804.1;0;0;1;0;0;5;PRDM1
479;286459;Episyrphus balteatus;Endopterygota;XP_055841805.1;0;0;1;0;0;5;PRDM1
480;286459;Episyrphus balteatus;Endopterygota;XP_055841806.1;0;0;1;0;0;5;PRDM1
481;286459;Episyrphus balteatus;Endopterygota;XP_055841807.1;0;0;1;0;0;5;PRDM1
482;286459;Episyrphus balteatus;Endopterygota;XP_055859214.1;0;0;1;0;0;1;PRD15
483;286459;Episyrphus balteatus;Endopterygota;XP_055859213.1;0;0;1;0;0;1;PRD15
484;286459;Episyrphus balteatus;Endopterygota;XP_055844597.1;0;0;1;0;0;2;PRDM1
485;286459;Episyrphus balteatus;Endopterygota;XP_055844596.1;0;0;1;0;0;2;PRDM1
486;286459;Episyrphus balteatus;Endopterygota;XP_055838153.1;0;0;1;0;0;7;PRD14
487;286459;Episyrphus balteatus;Endopterygota;XP_055838154.1;0;0;1;0;0;7;PRD14
488;286459;Episyrphus balteatus;Endopterygota;XP_055838151.1;0;0;1;0;0;7;PRD14
489;286459;Episyrphus balteatus;Endopterygota;XP_055838152.1;0;0;1;0;0;7;PRD14
490;286459;Episyrphus balteatus;Endopterygota;XP_055838150.1;0;0;1;0;0;7;PRD14
491;286459;Episyrphus balteatus;Endopterygota;XP_055859350.1;0;0;1;0;0;6;PRDM1
492;326594;Ceratosolen solmsi marchali;Endopterygota;XP_011498682.1;0;0;1;0;0;4;PRDM1
493;326594;Ceratosolen solmsi marchali;Endopterygota;XP_011500282.1;0;0;1;0;0;4;PRD10
494;326594;Ceratosolen solmsi marchali;Endopterygota;XP_011498074.1;0;0;1;0;0;2;PRDM4
495;326594;Ceratosolen solmsi marchali;Endopterygota;XP_011502745.1;0;0;1;0;0;5;PRD14
496;326594;Ceratosolen solmsi marchali;Endopterygota;XP_011502388.1;0;0;1;0;0;2;PRD16
497;103933;Bombus bifarius;Endopterygota;XP_033315952.1;0;0;1;0;0;4;PRDM1
498;103933;Bombus bifarius;Endopterygota;XP_033315951.1;0;0;1;0;0;4;PRDM1
499;103933;Bombus bifarius;Endopterygota;XP_033313030.1;0;0;1;0;0;3;PRD10
500;103933;Bombus bifarius;Endopterygota;XP_033297298.1;0;0;1;0;0;2;PRDM1
501;103933;Bombus bifarius;Endopterygota;XP_033297289.1;0;0;1;0;0;2;PRDM1
502;103933;Bombus bifarius;Endopterygota;XP_033297282.1;0;0;1;0;0;2;PRDM1
503;103933;Bombus bifarius;Endopterygota;XP_033300866.1;0;0;1;0;0;6;PRDM5
504;103933;Bombus bifarius;Endopterygota;XP_033300865.1;0;0;1;0;0;6;PRDM5
505;103933;Bombus bifarius;Endopterygota;XP_033300864.1;0;0;1;0;0;6;PRDM5
506;103933;Bombus bifarius;Endopterygota;XP_033297588.1;0;0;1;0;0;5;PRD10
507;144406;Microctonus aethiopoides;Endopterygota;KAK0171746.1;0;0;1;0;0;8;PRD15
508;144406;Microctonus aethiopoides;Endopterygota;KAK0171376.1;0;0;1;0;0;5;PRD10
509;144406;Microctonus aethiopoides;Endopterygota;KAK0160589.1;0;0;1;0;0;5;PRDM1
510;144406;Microctonus aethiopoides;Endopterygota;KAK0169960.1;0;0;1;0;0;2;PRDM1
511;144406;Microctonus aethiopoides;Endopterygota;KAK0157918.1;0;0;1;0;0;5;PRD10
512;144406;Microctonus aethiopoides;Endopterygota;KAK0160594.1;0;0;1;0;0;3;PRDM2
513;30195;Bombus terrestris;Endopterygota;XP_048265207.1;0;0;1;0;0;4;PRDM1
514;30195;Bombus terrestris;Endopterygota;XP_048265206.1;0;0;1;0;0;4;PRDM1
515;30195;Bombus terrestris;Endopterygota;XP_048261504.1;0;0;1;0;0;3;PRD10
516;30195;Bombus terrestris;Endopterygota;XP_012171147.1;0;0;1;0;0;2;PRDM1
517;30195;Bombus terrestris;Endopterygota;XP_020722023.1;0;0;1;0;0;2;PRDM1
518;30195;Bombus terrestris;Endopterygota;XP_048267716.1;0;0;1;0;0;2;PRDM1
519;30195;Bombus terrestris;Endopterygota;XP_048267717.1;0;0;1;0;0;2;PRDM1
520;30195;Bombus terrestris;Endopterygota;XP_012171146.1;0;0;1;0;0;2;PRDM1
521;30195;Bombus terrestris;Endopterygota;XP_012176108.2;0;0;1;0;0;6;PRDM5
522;30195;Bombus terrestris;Endopterygota;XP_012176107.2;0;0;1;0;0;6;PRDM5
523;30195;Bombus terrestris;Endopterygota;XP_012176106.2;0;0;1;0;0;6;PRDM5
524;30195;Bombus terrestris;Endopterygota;XP_003400504.1;0;0;1;0;0;5;PRD10
525;441929;Neodiprion pinetum;Endopterygota;XP_046480513.1;0;0;1;0;0;4;PRDM1
526;441929;Neodiprion pinetum;Endopterygota;XP_046480514.1;0;0;1;0;0;4;PRDM1
527;441929;Neodiprion pinetum;Endopterygota;XP_046480515.1;0;0;1;0;0;4;PRDM1
528;441929;Neodiprion pinetum;Endopterygota;XP_046480516.1;0;0;1;0;0;4;PRDM1
529;441929;Neodiprion pinetum;Endopterygota;XP_046480517.1;0;0;1;0;0;4;PRDM1
530;441929;Neodiprion pinetum;Endopterygota;XP_046470249.1;0;0;1;0;0;5;PRD15
531;441929;Neodiprion pinetum;Endopterygota;XP_046474358.1;0;0;1;0;0;4;PRD10
532;441929;Neodiprion pinetum;Endopterygota;XP_046474353.1;0;0;1;0;0;4;PRD10
533;441929;Neodiprion pinetum;Endopterygota;XP_046474354.1;0;0;1;0;0;4;PRD10
534;441929;Neodiprion pinetum;Endopterygota;XP_046474355.1;0;0;1;0;0;4;PRD10
535;441929;Neodiprion pinetum;Endopterygota;XP_046474356.1;0;0;1;0;0;4;PRD10
536;441929;Neodiprion pinetum;Endopterygota;XP_046474357.1;0;0;1;0;0;4;PRD10
537;441929;Neodiprion pinetum;Endopterygota;XP_046470250.1;0;0;1;0;0;5;PRD15
538;441929;Neodiprion pinetum;Endopterygota;XP_046470670.1;0;0;1;0;0;2;PRDM4
539;441929;Neodiprion pinetum;Endopterygota;XP_046469331.1;0;0;1;0;0;6;PRDM2
540;441929;Neodiprion pinetum;Endopterygota;XP_046469321.1;0;0;1;0;0;6;PRDM2
541;441929;Neodiprion pinetum;Endopterygota;XP_046469342.1;0;0;1;0;0;5;PRDM2
542;441929;Neodiprion pinetum;Endopterygota;XP_046492542.1;40.8;1.0822281167108752;1;0;0;3;PRDM9
543;161013;Thrips palmi;Paraneoptera;XP_034237838.1;129.0;1.2524271844660195;1;1;1;8;PRDM9
544;161013;Thrips palmi;Paraneoptera;XP_034249897.1;144.0;1.2307692307692308;1;1;0;0;PRDM9
545;161013;Thrips palmi;Paraneoptera;XP_034238123.1;0;0;1;0;0;4;PRDM1
546;161013;Thrips palmi;Paraneoptera;XP_034233362.1;0;0;1;0;0;6;PRD15
547;161013;Thrips palmi;Paraneoptera;XP_034241316.1;0;0;1;0;0;1;PRDM4
548;161013;Thrips palmi;Paraneoptera;XP_034243171.1;0;0;1;0;0;6;PRDM6
549;161013;Thrips palmi;Paraneoptera;XP_034253686.1;0;0;1;0;0;6;PRD15
550;467358;Ceutorhynchus assimilis;Endopterygota;CAH1128386.1;0;0;1;0;0;4;PRDM1
551;467358;Ceutorhynchus assimilis;Endopterygota;CAG9771254.1;0;0;1;0;0;5;PRD15
552;467358;Ceutorhynchus assimilis;Endopterygota;CAG9761080.1;0;0;1;0;0;6;PRD10
553;467358;Ceutorhynchus assimilis;Endopterygota;CAH1129124.1;0;0;1;0;0;7;PRD14
554;467358;Ceutorhynchus assimilis;Endopterygota;CAH1121654.1;0;0;1;0;0;5;PRD14
555;644536;Holotrichia oblita;Endopterygota;KAI4465967.1;0;0;1;0;0;4;PRDM1
556;644536;Holotrichia oblita;Endopterygota;KAI4460437.1;0;0;1;0;0;2;PRD11
557;644536;Holotrichia oblita;Endopterygota;KAI4470159.1;0;0;1;0;0;0;PRDM1
